captured_at,generation_mode,api_id,model,duration,resolution,aspect_ratio,audio_setting,points,status
2026-08-26,text-to-video,200211,万相 3.0,-1,480P,adaptive,not_billed,900,ok
2026-08-26,text-to-video,200211,万相 3.0,-1,720P,adaptive,not_billed,1800,ok
2026-08-26,text-to-video,200211,万相 3.0,-1,1080P,adaptive,not_billed,3600,ok
2026-08-26,text-to-video,200211,万相 3.0,2,480P,adaptive,not_billed,60,ok
2026-08-26,text-to-video,200211,万相 3.0,2,720P,adaptive,not_billed,120,ok
2026-08-26,text-to-video,200211,万相 3.0,2,1080P,adaptive,not_billed,240,ok
2026-08-26,text-to-video,200211,万相 3.0,3,480P,adaptive,not_billed,90,ok
2026-08-26,text-to-video,200211,万相 3.0,3,720P,adaptive,not_billed,180,ok
2026-08-26,text-to-video,200211,万相 3.0,3,1080P,adaptive,not_billed,360,ok
2026-08-26,text-to-video,200211,万相 3.0,4,480P,adaptive,not_billed,120,ok
2026-08-26,text-to-video,200211,万相 3.0,4,720P,adaptive,not_billed,240,ok
2026-08-26,text-to-video,200211,万相 3.0,4,1080P,adaptive,not_billed,480,ok
2026-08-26,text-to-video,200211,万相 3.0,5,480P,adaptive,not_billed,150,ok
2026-08-26,text-to-video,200211,万相 3.0,5,720P,adaptive,not_billed,300,ok
2026-08-26,text-to-video,200211,万相 3.0,5,1080P,adaptive,not_billed,600,ok
2026-08-26,text-to-video,200211,万相 3.0,6,480P,adaptive,not_billed,180,ok
2026-08-26,text-to-video,200211,万相 3.0,6,720P,adaptive,not_billed,360,ok
2026-08-26,text-to-video,200211,万相 3.0,6,1080P,adaptive,not_billed,720,ok
2026-08-26,text-to-video,200211,万相 3.0,7,480P,adaptive,not_billed,210,ok
2026-08-26,text-to-video,200211,万相 3.0,7,720P,adaptive,not_billed,420,ok
2026-08-26,text-to-video,200211,万相 3.0,7,1080P,adaptive,not_billed,840,ok
2026-08-26,text-to-video,200211,万相 3.0,8,480P,adaptive,not_billed,240,ok
2026-08-26,text-to-video,200211,万相 3.0,8,720P,adaptive,not_billed,480,ok
2026-08-26,text-to-video,200211,万相 3.0,8,1080P,adaptive,not_billed,960,ok
2026-08-26,text-to-video,200211,万相 3.0,9,480P,adaptive,not_billed,270,ok
2026-08-26,text-to-video,200211,万相 3.0,9,720P,adaptive,not_billed,540,ok
2026-08-26,text-to-video,200211,万相 3.0,9,1080P,adaptive,not_billed,1080,ok
2026-08-26,text-to-video,200211,万相 3.0,10,480P,adaptive,not_billed,300,ok
2026-08-26,text-to-video,200211,万相 3.0,10,720P,adaptive,not_billed,600,ok
2026-08-26,text-to-video,200211,万相 3.0,10,1080P,adaptive,not_billed,1200,ok
2026-08-26,text-to-video,200211,万相 3.0,11,480P,adaptive,not_billed,330,ok
2026-08-26,text-to-video,200211,万相 3.0,11,720P,adaptive,not_billed,660,ok
2026-08-26,text-to-video,200211,万相 3.0,11,1080P,adaptive,not_billed,1320,ok
2026-08-26,text-to-video,200211,万相 3.0,12,480P,adaptive,not_billed,360,ok
2026-08-26,text-to-video,200211,万相 3.0,12,720P,adaptive,not_billed,720,ok
2026-08-26,text-to-video,200211,万相 3.0,12,1080P,adaptive,not_billed,1440,ok
2026-08-26,text-to-video,200211,万相 3.0,13,480P,adaptive,not_billed,390,ok
2026-08-26,text-to-video,200211,万相 3.0,13,720P,adaptive,not_billed,780,ok
2026-08-26,text-to-video,200211,万相 3.0,13,1080P,adaptive,not_billed,1560,ok
2026-08-26,text-to-video,200211,万相 3.0,14,480P,adaptive,not_billed,420,ok
2026-08-26,text-to-video,200211,万相 3.0,14,720P,adaptive,not_billed,840,ok
2026-08-26,text-to-video,200211,万相 3.0,14,1080P,adaptive,not_billed,1680,ok
2026-08-26,text-to-video,200211,万相 3.0,15,480P,adaptive,not_billed,450,ok
2026-08-26,text-to-video,200211,万相 3.0,15,720P,adaptive,not_billed,900,ok
2026-08-26,text-to-video,200211,万相 3.0,15,1080P,adaptive,not_billed,1800,ok
2026-08-26,text-to-video,200211,万相 3.0,16,480P,adaptive,not_billed,480,ok
2026-08-26,text-to-video,200211,万相 3.0,16,720P,adaptive,not_billed,960,ok
2026-08-26,text-to-video,200211,万相 3.0,16,1080P,adaptive,not_billed,1920,ok
2026-08-26,text-to-video,200211,万相 3.0,17,480P,adaptive,not_billed,510,ok
2026-08-26,text-to-video,200211,万相 3.0,17,720P,adaptive,not_billed,1020,ok
2026-08-26,text-to-video,200211,万相 3.0,17,1080P,adaptive,not_billed,2040,ok
2026-08-26,text-to-video,200211,万相 3.0,18,480P,adaptive,not_billed,540,ok
2026-08-26,text-to-video,200211,万相 3.0,18,720P,adaptive,not_billed,1080,ok
2026-08-26,text-to-video,200211,万相 3.0,18,1080P,adaptive,not_billed,2160,ok
2026-08-26,text-to-video,200211,万相 3.0,19,480P,adaptive,not_billed,570,ok
2026-08-26,text-to-video,200211,万相 3.0,19,720P,adaptive,not_billed,1140,ok
2026-08-26,text-to-video,200211,万相 3.0,19,1080P,adaptive,not_billed,2280,ok
2026-08-26,text-to-video,200211,万相 3.0,20,480P,adaptive,not_billed,600,ok
2026-08-26,text-to-video,200211,万相 3.0,20,720P,adaptive,not_billed,1200,ok
2026-08-26,text-to-video,200211,万相 3.0,20,1080P,adaptive,not_billed,2400,ok
2026-08-26,text-to-video,200211,万相 3.0,21,480P,adaptive,not_billed,630,ok
2026-08-26,text-to-video,200211,万相 3.0,21,720P,adaptive,not_billed,1260,ok
2026-08-26,text-to-video,200211,万相 3.0,21,1080P,adaptive,not_billed,2520,ok
2026-08-26,text-to-video,200211,万相 3.0,22,480P,adaptive,not_billed,660,ok
2026-08-26,text-to-video,200211,万相 3.0,22,720P,adaptive,not_billed,1320,ok
2026-08-26,text-to-video,200211,万相 3.0,22,1080P,adaptive,not_billed,2640,ok
2026-08-26,text-to-video,200211,万相 3.0,23,480P,adaptive,not_billed,690,ok
2026-08-26,text-to-video,200211,万相 3.0,23,720P,adaptive,not_billed,1380,ok
2026-08-26,text-to-video,200211,万相 3.0,23,1080P,adaptive,not_billed,2760,ok
2026-08-26,text-to-video,200211,万相 3.0,24,480P,adaptive,not_billed,720,ok
2026-08-26,text-to-video,200211,万相 3.0,24,720P,adaptive,not_billed,1440,ok
2026-08-26,text-to-video,200211,万相 3.0,24,1080P,adaptive,not_billed,2880,ok
2026-08-26,text-to-video,200211,万相 3.0,25,480P,adaptive,not_billed,750,ok
2026-08-26,text-to-video,200211,万相 3.0,25,720P,adaptive,not_billed,1500,ok
2026-08-26,text-to-video,200211,万相 3.0,25,1080P,adaptive,not_billed,3000,ok
2026-08-26,text-to-video,200211,万相 3.0,26,480P,adaptive,not_billed,780,ok
2026-08-26,text-to-video,200211,万相 3.0,26,720P,adaptive,not_billed,1560,ok
2026-08-26,text-to-video,200211,万相 3.0,26,1080P,adaptive,not_billed,3120,ok
2026-08-26,text-to-video,200211,万相 3.0,27,480P,adaptive,not_billed,810,ok
2026-08-26,text-to-video,200211,万相 3.0,27,720P,adaptive,not_billed,1620,ok
2026-08-26,text-to-video,200211,万相 3.0,27,1080P,adaptive,not_billed,3240,ok
2026-08-26,text-to-video,200211,万相 3.0,28,480P,adaptive,not_billed,840,ok
2026-08-26,text-to-video,200211,万相 3.0,28,720P,adaptive,not_billed,1680,ok
2026-08-26,text-to-video,200211,万相 3.0,28,1080P,adaptive,not_billed,3360,ok
2026-08-26,text-to-video,200211,万相 3.0,29,480P,adaptive,not_billed,870,ok
2026-08-26,text-to-video,200211,万相 3.0,29,720P,adaptive,not_billed,1740,ok
2026-08-26,text-to-video,200211,万相 3.0,29,1080P,adaptive,not_billed,3480,ok
2026-08-26,text-to-video,200211,万相 3.0,30,480P,adaptive,not_billed,900,ok
2026-08-26,text-to-video,200211,万相 3.0,30,720P,adaptive,not_billed,1800,ok
2026-08-26,text-to-video,200211,万相 3.0,30,1080P,adaptive,not_billed,3600,ok
2026-08-26,text-to-video,467,MiniMax H3,4,768P,16:9,not_billed,200,ok
2026-08-26,text-to-video,467,MiniMax H3,4,2K,16:9,not_billed,320,ok
2026-08-26,text-to-video,467,MiniMax H3,5,768P,16:9,not_billed,250,ok
2026-08-26,text-to-video,467,MiniMax H3,5,2K,16:9,not_billed,400,ok
2026-08-26,text-to-video,467,MiniMax H3,6,768P,16:9,not_billed,300,ok
2026-08-26,text-to-video,467,MiniMax H3,6,2K,16:9,not_billed,480,ok
2026-08-26,text-to-video,467,MiniMax H3,7,768P,16:9,not_billed,350,ok
2026-08-26,text-to-video,467,MiniMax H3,7,2K,16:9,not_billed,560,ok
2026-08-26,text-to-video,467,MiniMax H3,8,768P,16:9,not_billed,400,ok
2026-08-26,text-to-video,467,MiniMax H3,8,2K,16:9,not_billed,640,ok
2026-08-26,text-to-video,467,MiniMax H3,9,768P,16:9,not_billed,450,ok
2026-08-26,text-to-video,467,MiniMax H3,9,2K,16:9,not_billed,720,ok
2026-08-26,text-to-video,467,MiniMax H3,10,768P,16:9,not_billed,500,ok
2026-08-26,text-to-video,467,MiniMax H3,10,2K,16:9,not_billed,800,ok
2026-08-26,text-to-video,467,MiniMax H3,11,768P,16:9,not_billed,550,ok
2026-08-26,text-to-video,467,MiniMax H3,11,2K,16:9,not_billed,880,ok
2026-08-26,text-to-video,467,MiniMax H3,12,768P,16:9,not_billed,600,ok
2026-08-26,text-to-video,467,MiniMax H3,12,2K,16:9,not_billed,960,ok
2026-08-26,text-to-video,467,MiniMax H3,13,768P,16:9,not_billed,650,ok
2026-08-26,text-to-video,467,MiniMax H3,13,2K,16:9,not_billed,1040,ok
2026-08-26,text-to-video,467,MiniMax H3,14,768P,16:9,not_billed,700,ok
2026-08-26,text-to-video,467,MiniMax H3,14,2K,16:9,not_billed,1120,ok
2026-08-26,text-to-video,467,MiniMax H3,15,768P,16:9,not_billed,750,ok
2026-08-26,text-to-video,467,MiniMax H3,15,2K,16:9,not_billed,1200,ok
2026-08-26,text-to-video,802,Pixverse C1,1,360p,16:9,true,23,ok
2026-08-26,text-to-video,802,Pixverse C1,1,360p,16:9,false,17,ok
2026-08-26,text-to-video,802,Pixverse C1,1,540p,16:9,true,29,ok
2026-08-26,text-to-video,802,Pixverse C1,1,540p,16:9,false,23,ok
2026-08-26,text-to-video,802,Pixverse C1,1,720p,16:9,true,38,ok
2026-08-26,text-to-video,802,Pixverse C1,1,720p,16:9,false,29,ok
2026-08-26,text-to-video,802,Pixverse C1,1,1080p,16:9,true,70,ok
2026-08-26,text-to-video,802,Pixverse C1,1,1080p,16:9,false,55,ok
2026-08-26,text-to-video,802,Pixverse C1,2,360p,16:9,true,47,ok
2026-08-26,text-to-video,802,Pixverse C1,2,360p,16:9,false,35,ok
2026-08-26,text-to-video,802,Pixverse C1,2,540p,16:9,true,58,ok
2026-08-26,text-to-video,802,Pixverse C1,2,540p,16:9,false,47,ok
2026-08-26,text-to-video,802,Pixverse C1,2,720p,16:9,true,76,ok
2026-08-26,text-to-video,802,Pixverse C1,2,720p,16:9,false,58,ok
2026-08-26,text-to-video,802,Pixverse C1,2,1080p,16:9,true,140,ok
2026-08-26,text-to-video,802,Pixverse C1,2,1080p,16:9,false,111,ok
2026-08-26,text-to-video,802,Pixverse C1,3,360p,16:9,true,70,ok
2026-08-26,text-to-video,802,Pixverse C1,3,360p,16:9,false,52,ok
2026-08-26,text-to-video,802,Pixverse C1,3,540p,16:9,true,87,ok
2026-08-26,text-to-video,802,Pixverse C1,3,540p,16:9,false,70,ok
2026-08-26,text-to-video,802,Pixverse C1,3,720p,16:9,true,114,ok
2026-08-26,text-to-video,802,Pixverse C1,3,720p,16:9,false,87,ok
2026-08-26,text-to-video,802,Pixverse C1,3,1080p,16:9,true,211,ok
2026-08-26,text-to-video,802,Pixverse C1,3,1080p,16:9,false,167,ok
2026-08-26,text-to-video,802,Pixverse C1,4,360p,16:9,true,94,ok
2026-08-26,text-to-video,802,Pixverse C1,4,360p,16:9,false,70,ok
2026-08-26,text-to-video,802,Pixverse C1,4,540p,16:9,true,117,ok
2026-08-26,text-to-video,802,Pixverse C1,4,540p,16:9,false,94,ok
2026-08-26,text-to-video,802,Pixverse C1,4,720p,16:9,true,152,ok
2026-08-26,text-to-video,802,Pixverse C1,4,720p,16:9,false,117,ok
2026-08-26,text-to-video,802,Pixverse C1,4,1080p,16:9,true,281,ok
2026-08-26,text-to-video,802,Pixverse C1,4,1080p,16:9,false,222,ok
2026-08-26,text-to-video,802,Pixverse C1,5,360p,16:9,true,117,ok
2026-08-26,text-to-video,802,Pixverse C1,5,360p,16:9,false,88,ok
2026-08-26,text-to-video,802,Pixverse C1,5,540p,16:9,true,146,ok
2026-08-26,text-to-video,802,Pixverse C1,5,540p,16:9,false,117,ok
2026-08-26,text-to-video,802,Pixverse C1,5,720p,16:9,true,190,ok
2026-08-26,text-to-video,802,Pixverse C1,5,720p,16:9,false,146,ok
2026-08-26,text-to-video,802,Pixverse C1,5,1080p,16:9,true,352,ok
2026-08-26,text-to-video,802,Pixverse C1,5,1080p,16:9,false,278,ok
2026-08-26,text-to-video,802,Pixverse C1,6,360p,16:9,true,141,ok
2026-08-26,text-to-video,802,Pixverse C1,6,360p,16:9,false,105,ok
2026-08-26,text-to-video,802,Pixverse C1,6,540p,16:9,true,175,ok
2026-08-26,text-to-video,802,Pixverse C1,6,540p,16:9,false,141,ok
2026-08-26,text-to-video,802,Pixverse C1,6,720p,16:9,true,228,ok
2026-08-26,text-to-video,802,Pixverse C1,6,720p,16:9,false,175,ok
2026-08-26,text-to-video,802,Pixverse C1,6,1080p,16:9,true,422,ok
2026-08-26,text-to-video,802,Pixverse C1,6,1080p,16:9,false,334,ok
2026-08-26,text-to-video,802,Pixverse C1,7,360p,16:9,true,164,ok
2026-08-26,text-to-video,802,Pixverse C1,7,360p,16:9,false,123,ok
2026-08-26,text-to-video,802,Pixverse C1,7,540p,16:9,true,205,ok
2026-08-26,text-to-video,802,Pixverse C1,7,540p,16:9,false,164,ok
2026-08-26,text-to-video,802,Pixverse C1,7,720p,16:9,true,266,ok
2026-08-26,text-to-video,802,Pixverse C1,7,720p,16:9,false,205,ok
2026-08-26,text-to-video,802,Pixverse C1,7,1080p,16:9,true,492,ok
2026-08-26,text-to-video,802,Pixverse C1,7,1080p,16:9,false,389,ok
2026-08-26,text-to-video,802,Pixverse C1,8,360p,16:9,true,188,ok
2026-08-26,text-to-video,802,Pixverse C1,8,360p,16:9,false,140,ok
2026-08-26,text-to-video,802,Pixverse C1,8,540p,16:9,true,234,ok
2026-08-26,text-to-video,802,Pixverse C1,8,540p,16:9,false,188,ok
2026-08-26,text-to-video,802,Pixverse C1,8,720p,16:9,true,304,ok
2026-08-26,text-to-video,802,Pixverse C1,8,720p,16:9,false,234,ok
2026-08-26,text-to-video,802,Pixverse C1,8,1080p,16:9,true,563,ok
2026-08-26,text-to-video,802,Pixverse C1,8,1080p,16:9,false,445,ok
2026-08-26,text-to-video,802,Pixverse C1,9,360p,16:9,true,211,ok
2026-08-26,text-to-video,802,Pixverse C1,9,360p,16:9,false,158,ok
2026-08-26,text-to-video,802,Pixverse C1,9,540p,16:9,true,263,ok
2026-08-26,text-to-video,802,Pixverse C1,9,540p,16:9,false,211,ok
2026-08-26,text-to-video,802,Pixverse C1,9,720p,16:9,true,342,ok
2026-08-26,text-to-video,802,Pixverse C1,9,720p,16:9,false,263,ok
2026-08-26,text-to-video,802,Pixverse C1,9,1080p,16:9,true,633,ok
2026-08-26,text-to-video,802,Pixverse C1,9,1080p,16:9,false,501,ok
2026-08-26,text-to-video,802,Pixverse C1,10,360p,16:9,true,235,ok
2026-08-26,text-to-video,802,Pixverse C1,10,360p,16:9,false,176,ok
2026-08-26,text-to-video,802,Pixverse C1,10,540p,16:9,true,293,ok
2026-08-26,text-to-video,802,Pixverse C1,10,540p,16:9,false,235,ok
2026-08-26,text-to-video,802,Pixverse C1,10,720p,16:9,true,381,ok
2026-08-26,text-to-video,802,Pixverse C1,10,720p,16:9,false,293,ok
2026-08-26,text-to-video,802,Pixverse C1,10,1080p,16:9,true,704,ok
2026-08-26,text-to-video,802,Pixverse C1,10,1080p,16:9,false,557,ok
2026-08-26,text-to-video,802,Pixverse C1,11,360p,16:9,true,258,ok
2026-08-26,text-to-video,802,Pixverse C1,11,360p,16:9,false,193,ok
2026-08-26,text-to-video,802,Pixverse C1,11,540p,16:9,true,322,ok
2026-08-26,text-to-video,802,Pixverse C1,11,540p,16:9,false,258,ok
2026-08-26,text-to-video,802,Pixverse C1,11,720p,16:9,true,419,ok
2026-08-26,text-to-video,802,Pixverse C1,11,720p,16:9,false,322,ok
2026-08-26,text-to-video,802,Pixverse C1,11,1080p,16:9,true,774,ok
2026-08-26,text-to-video,802,Pixverse C1,11,1080p,16:9,false,612,ok
2026-08-26,text-to-video,802,Pixverse C1,12,360p,16:9,true,282,ok
2026-08-26,text-to-video,802,Pixverse C1,12,360p,16:9,false,211,ok
2026-08-26,text-to-video,802,Pixverse C1,12,540p,16:9,true,351,ok
2026-08-26,text-to-video,802,Pixverse C1,12,540p,16:9,false,282,ok
2026-08-26,text-to-video,802,Pixverse C1,12,720p,16:9,true,457,ok
2026-08-26,text-to-video,802,Pixverse C1,12,720p,16:9,false,351,ok
2026-08-26,text-to-video,802,Pixverse C1,12,1080p,16:9,true,844,ok
2026-08-26,text-to-video,802,Pixverse C1,12,1080p,16:9,false,668,ok
2026-08-26,text-to-video,802,Pixverse C1,13,360p,16:9,true,305,ok
2026-08-26,text-to-video,802,Pixverse C1,13,360p,16:9,false,228,ok
2026-08-26,text-to-video,802,Pixverse C1,13,540p,16:9,true,380,ok
2026-08-26,text-to-video,802,Pixverse C1,13,540p,16:9,false,305,ok
2026-08-26,text-to-video,802,Pixverse C1,13,720p,16:9,true,495,ok
2026-08-26,text-to-video,802,Pixverse C1,13,720p,16:9,false,380,ok
2026-08-26,text-to-video,802,Pixverse C1,13,1080p,16:9,true,915,ok
2026-08-26,text-to-video,802,Pixverse C1,13,1080p,16:9,false,724,ok
2026-08-26,text-to-video,802,Pixverse C1,14,360p,16:9,true,329,ok
2026-08-26,text-to-video,802,Pixverse C1,14,360p,16:9,false,246,ok
2026-08-26,text-to-video,802,Pixverse C1,14,540p,16:9,true,410,ok
2026-08-26,text-to-video,802,Pixverse C1,14,540p,16:9,false,329,ok
2026-08-26,text-to-video,802,Pixverse C1,14,720p,16:9,true,533,ok
2026-08-26,text-to-video,802,Pixverse C1,14,720p,16:9,false,410,ok
2026-08-26,text-to-video,802,Pixverse C1,14,1080p,16:9,true,985,ok
2026-08-26,text-to-video,802,Pixverse C1,14,1080p,16:9,false,779,ok
2026-08-26,text-to-video,802,Pixverse C1,15,360p,16:9,true,352,ok
2026-08-26,text-to-video,802,Pixverse C1,15,360p,16:9,false,264,ok
2026-08-26,text-to-video,802,Pixverse C1,15,540p,16:9,true,439,ok
2026-08-26,text-to-video,802,Pixverse C1,15,540p,16:9,false,352,ok
2026-08-26,text-to-video,802,Pixverse C1,15,720p,16:9,true,571,ok
2026-08-26,text-to-video,802,Pixverse C1,15,720p,16:9,false,439,ok
2026-08-26,text-to-video,802,Pixverse C1,15,1080p,16:9,true,1056,ok
2026-08-26,text-to-video,802,Pixverse C1,15,1080p,16:9,false,835,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,16:9,not_billed,281,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,9:16,not_billed,281,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,4:3,not_billed,276,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,1:1,not_billed,268,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,3:4,not_billed,276,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,480p,21:9,not_billed,281,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,16:9,not_billed,604,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,9:16,not_billed,604,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,4:3,not_billed,608,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,1:1,not_billed,604,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,3:4,not_billed,608,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,720p,21:9,not_billed,607,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,16:9,not_billed,1496,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,9:16,not_billed,1496,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,4:3,not_billed,1499,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,1:1,not_billed,1496,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,3:4,not_billed,1499,ok
2026-08-26,text-to-video,761,Seedance 2.5,4,1080p,21:9,not_billed,1506,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,16:9,not_billed,351,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,9:16,not_billed,351,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,4:3,not_billed,345,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,1:1,not_billed,336,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,3:4,not_billed,345,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,480p,21:9,not_billed,351,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,16:9,not_billed,756,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,9:16,not_billed,756,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,4:3,not_billed,760,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,1:1,not_billed,756,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,3:4,not_billed,760,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,720p,21:9,not_billed,759,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,16:9,not_billed,1871,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,9:16,not_billed,1871,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,4:3,not_billed,1873,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,1:1,not_billed,1871,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,3:4,not_billed,1873,ok
2026-08-26,text-to-video,761,Seedance 2.5,5,1080p,21:9,not_billed,1883,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,16:9,not_billed,421,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,9:16,not_billed,422,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,4:3,not_billed,414,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,1:1,not_billed,403,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,3:4,not_billed,414,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,480p,21:9,not_billed,421,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,16:9,not_billed,907,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,9:16,not_billed,907,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,4:3,not_billed,912,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,1:1,not_billed,907,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,3:4,not_billed,912,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,720p,21:9,not_billed,911,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,16:9,not_billed,2245,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,9:16,not_billed,2245,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,4:3,not_billed,2248,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,1:1,not_billed,2245,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,3:4,not_billed,2248,ok
2026-08-26,text-to-video,761,Seedance 2.5,6,1080p,21:9,not_billed,2259,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,16:9,not_billed,492,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,9:16,not_billed,492,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,4:3,not_billed,483,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,1:1,not_billed,470,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,3:4,not_billed,483,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,480p,21:9,not_billed,492,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,16:9,not_billed,1058,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,9:16,not_billed,1058,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,4:3,not_billed,1065,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,1:1,not_billed,1058,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,3:4,not_billed,1065,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,720p,21:9,not_billed,1063,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,16:9,not_billed,2619,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,9:16,not_billed,2619,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,4:3,not_billed,2623,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,1:1,not_billed,2619,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,3:4,not_billed,2623,ok
2026-08-26,text-to-video,761,Seedance 2.5,7,1080p,21:9,not_billed,2636,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,16:9,not_billed,562,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,9:16,not_billed,563,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,4:3,not_billed,552,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,1:1,not_billed,537,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,3:4,not_billed,552,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,480p,21:9,not_billed,562,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,16:9,not_billed,1209,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,9:16,not_billed,1209,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,4:3,not_billed,1217,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,1:1,not_billed,1209,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,3:4,not_billed,1217,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,720p,21:9,not_billed,1215,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,16:9,not_billed,2993,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,9:16,not_billed,2993,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,4:3,not_billed,2998,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,1:1,not_billed,2993,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,3:4,not_billed,2998,ok
2026-08-26,text-to-video,761,Seedance 2.5,8,1080p,21:9,not_billed,3012,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,16:9,not_billed,632,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,9:16,not_billed,633,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,4:3,not_billed,621,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,1:1,not_billed,604,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,3:4,not_billed,621,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,480p,21:9,not_billed,632,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,16:9,not_billed,1360,ok
2026-08-26,text-to-video,761,Seedance 2.5,9,720p,9:16,not_billed,1360,ok
